"","x"
"1",1
"2",0.883371015984976
"3",0.649929332930781
"4",0.386114492296497
"5",0.146589992972896
"6",-0.0429451105803844
"7",-0.16934604426747
"8",-0.236778861282349
"9",-0.256134109210865
"10",-0.229671766211035
"11",-0.163579753323302
"12",-0.0635870654845192
"13",0.059650464448012
"14",0.187535093777534
"15",0.296663614851225
"16",0.363908608898876
"17",0.380063423540957
"18",0.35158369792475
"19",0.294123230661985
"20",0.231533441085921
"21",0.186151466256592
"22",0.167303452998016
"23",0.173613607111669
"24",0.197239825680895
"25",0.231029264287547
"26",0.261685598188031
"27",0.272878613860365
"28",0.250085368476579
"29",0.186785566978579
"30",0.0889460877149007
"31",-0.0225675362442307
"32",-0.123384543412766
"33",-0.194890294968393
"34",-0.227341652246396
"35",-0.216145998203426
"36",-0.164619271354004
"37",-0.0829833057776124
"38",0.0229985045125397
"39",0.151626990782519
"40",0.288293985556064
"41",0.40685947821235
"42",0.48250233212097
"43",0.50210032597825
"44",0.456357432599358
"45",0.349517687499176
"46",0.201783640782587
"47",0.0472780654408038
"48",-0.0879391868820229
"49",-0.18702121735035
"50",-0.24046146471768
"51",-0.253948577957096
"52",-0.2333836581988
"53",-0.188136261378888
"54",-0.12314406912112
"55",-0.0490739585022818
"56",0.0262493254013872
"57",0.0909486690720076
"58",0.132707137329888
"59",0.150682786529424
"60",0.144289383907083
"61",0.123765387915727
"62",0.0990866573404138
"63",0.0812140101305189
"64",0.0810440234899982
"65",0.094763332010222
"66",0.115548785482918
"67",0.131525448616172
"68",0.131724085287402
"69",0.106956421703226
"70",0.0575743770141191
"71",-0.00832571527249341
"72",-0.0840830278563754
"73",-0.161763037395675
"74",-0.230441942802271
"75",-0.277625285502386
"76",-0.292290666852859
"77",-0.27042355723106
"78",-0.211271467164607
"79",-0.122649111903859
"80",-0.0081270584144491
"81",0.123543535713748
"82",0.24999147087013
"83",0.343976977404464
"84",0.390861724294511
"85",0.381683970450567
"86",0.317241538770593
"87",0.210610510880132
"88",0.0830137514134084
"89",-0.0427532248468003
"90",-0.152795491146067
"91",-0.24036425183541
"92",-0.294668175372915
"93",-0.311139680159425
"94",-0.2880893819443
"95",-0.228963218427144
"96",-0.145850539227113
"97",-0.0539569609385092
"98",0.0315159414062994
"99",0.09389693388479
"100",0.125198801289786
"101",0.125708909169336
"102",0.103256041791073
"103",0.0727608015231725
"104",0.049634721247432
"105",0.0422076509328695
"106",0.0526292951882229
"107",0.0788561932671117
"108",0.11173110185925
"109",0.140004541304849
"110",0.151042786539954
"111",0.132827081457059
"112",0.0816462947803699
"113",0.00343195108232299
"114",-0.0925019416307088
"115",-0.190034253607252
"116",-0.27560721668948
"117",-0.337435829021481
"118",-0.366902211023902
"119",-0.352477556632081
"120",-0.289313251962545
"121",-0.177819068323142
"122",-0.0238204893810353
"123",0.157071119575119
"124",0.33648041396524
"125",0.468915422408976
"126",0.516962205913523
"127",0.473145541765153
"128",0.359279618076857
"129",0.201139049988835
"130",0.0292387486627918
"131",-0.128110508541035
"132",-0.250669947615057
"133",-0.328285422196479
"134",-0.359294019173756
"135",-0.345953452278134
"136",-0.295947377172067
"137",-0.218162719629403
"138",-0.121599583741531
"139",-0.0217718637883803
"140",0.0656449272000484
"141",0.125450274864115
"142",0.149513336016639
"143",0.143388922142103
"144",0.116235956646905
"145",0.0866227535472209
"146",0.0605198654882143
"147",0.0457558299220522
"148",0.044844775497202
"149",0.0573137234257873
"150",0.0771200631366325
"151",0.0962810329294816
"152",0.102197074732428
"153",0.0841443106774928
"154",0.0377838204740825
"155",-0.0311809703040957
"156",-0.109142785560777
"157",-0.184570995862718
"158",-0.245843267234342
"159",-0.277237761353395
"160",-0.271759242095272
"161",-0.231201027986261
"162",-0.161174861288066
"163",-0.0671084906036809
"164",0.0418338234666814
"165",0.154464537849345
"166",0.253953500896618
"167",0.322679715905316
"168",0.346801015837897
"169",0.317242052163705
"170",0.240344563946287
"171",0.132418161672034
"172",0.0164716647478135
"173",-0.0906678184028909
"174",-0.176708380599296
"175",-0.233432647682164
"176",-0.257562864805045
"177",-0.251483658356797
"178",-0.218542906482785
"179",-0.163193326400627
"180",-0.0939126888015931
"181",-0.0248910010722354
"182",0.0340354191614503
"183",0.0770586856262053
"184",0.100251110388539
"185",0.103101798835717
"186",0.0918808679665248
"187",0.0760881159546671
"188",0.0665544337505715
"189",0.0670825023599732
"190",0.0758330108475401
"191",0.0892359716730386
"192",0.100056708553281
"193",0.0996722825136088
"194",0.0837370600129586
"195",0.050446086863049
"196",0.00214180961674849
"197",-0.0594698819794882
"198",-0.125847527537778
"199",-0.186956944441534
"200",-0.231684311870444
"201",-0.254784616892264
"202",-0.250015518237542
"203",-0.210799448845567
"204",-0.135879297347565
"205",-0.030786225170316
"206",0.0851625386159797
"207",0.192120885782102
"208",0.27244318594379
"209",0.314837845691939
"210",0.316025952076915
"211",0.275972499790332
"212",0.203769359386383
"213",0.10422944244028
"214",-0.00823756409647305
"215",-0.116985454909995
"216",-0.204107308474523
"217",-0.258105578025055
