"","x"
"1",1
"2",0.907662606438797
"3",0.718323220558948
"4",0.473158822001957
"5",0.211382626140637
"6",-0.0420717360623016
"7",-0.258726565965487
"8",-0.423572135425755
"9",-0.531150236967065
"10",-0.579115342080557
"11",-0.566316798951144
"12",-0.497474283542461
"13",-0.384104696922444
"14",-0.244110531708203
"15",-0.101703047931903
"16",0.0199520632298771
"17",0.104850816656062
"18",0.147535843545163
"19",0.149386596856414
"20",0.120659161199475
"21",0.0701769075140332
"22",0.0147600220080494
"23",-0.0327403645695488
"24",-0.0630824044844719
"25",-0.0698536867842709
"26",-0.0529979416591995
"27",-0.0136017230614715
"28",0.0444562489992059
"29",0.112261075731024
"30",0.177606578046133
"31",0.22819635845428
"32",0.255548084666751
"33",0.254750467569615
"34",0.225267908020031
"35",0.168128058698611
"36",0.0844269493999293
"37",-0.0150042138525788
"38",-0.118960038083743
"39",-0.21188626266359
"40",-0.279041813133743
"41",-0.307261014852477
"42",-0.291963582395846
"43",-0.239546131203423
"44",-0.160852972832817
"45",-0.070277137415664
"46",0.0193516146491126
"47",0.0984805826681816
"48",0.156424887480733
"49",0.188300946103663
"50",0.191386241107238
"51",0.166788007431076
"52",0.117418782245415
"53",0.054206419171261
"54",-0.00819287678385857
"55",-0.0578360745114593
"56",-0.0886893509858805
"57",-0.0973463924582605
"58",-0.086128902376229
"59",-0.0600823161075537
"60",-0.0254797805254442
"61",0.0105385793053997
"62",0.0384990079315714
"63",0.0522823371670389
"64",0.0505639977020532
"65",0.0352096642960978
"66",0.00857635762425212
"67",-0.0233436587816288
"68",-0.0538635634047765
"69",-0.0762701121662649
"70",-0.0856155622386447
"71",-0.077780696561037
"72",-0.0521424018173786
"73",-0.0118113919129623
"74",0.0365819954805586
"75",0.0857208677108238
"76",0.12483193906378
"77",0.146567647253215
"78",0.145736223834573
"79",0.121310711051925
"80",0.0750425845532434
"81",0.0113151656522309
"82",-0.0630191375621967
"83",-0.137991288858859
"84",-0.199165062310637
"85",-0.235882778806191
"86",-0.242644294947432
"87",-0.215272079225689
"88",-0.157850076902686
"89",-0.0826855773392463
"90",0.000380786410593363
"91",0.0764409704540066
"92",0.139867554379387
"93",0.182568284381448
"94",0.203439275768349
"95",0.201169923815348
"96",0.180037849857129
"97",0.141985109241452
"98",0.0936524914608202
"99",0.044491045160961
"100",0.0023748051828889
"101",-0.0249311979915891
"102",-0.0336341654961125
"103",-0.0251588577994162
"104",-0.00224695968683468
"105",0.0299875580990705
"106",0.0600864012602153
"107",0.0800545567997325
"108",0.0803701014256973
"109",0.057140824666298
"110",0.00618168200701696
"111",-0.07109592025724
"112",-0.16666576718671
"113",-0.264652798574552
"114",-0.351870790759877
"115",-0.413355345154308
"116",-0.437135902760099
"117",-0.41662837204578
"118",-0.348783540299942
"119",-0.235967158767791
"120",-0.0852277153787451
"121",0.0920491605053262
"122",0.276913720986703
"123",0.449183984777129
"124",0.590086318945265
"125",0.672720294254742
"126",0.684780279735117
"127",0.619588758162528
"128",0.48997913551769
"129",0.314402717118061
"130",0.121919621664968
"131",-0.0626056325617215
"132",-0.221750471016547
"133",-0.34225238867813
"134",-0.416176334262961
"135",-0.442332177079562
"136",-0.421948983316633
"137",-0.36264221938774
"138",-0.276959083706685
"139",-0.17918806644771
"140",-0.0846148550900318
"141",-0.00544794004139368
"142",0.0489124363245525
"143",0.0775654521568963
"144",0.080711430255707
"145",0.0637647328739444
"146",0.0367317834624178
"147",0.0079697697772454
"148",-0.0161024294848671
"149",-0.0254952200132955
"150",-0.0187194362000047
"151",0.00359751919462479
"152",0.0372116707418716
"153",0.0793219952544307
"154",0.124802446220308
"155",0.163341033614919
"156",0.187717194987379
"157",0.190937215891649
"158",0.174195100034368
"159",0.135387142641391
"160",0.0803518526640543
"161",0.0124775708379657
"162",-0.05951790209045
"163",-0.126798100633303
"164",-0.18160736887002
"165",-0.211430961537432
"166",-0.212207868343891
"167",-0.187565040202604
"168",-0.142179437073084
"169",-0.0827256406354543
"170",-0.0184708942540555
"171",0.0397808802006685
"172",0.0854560228159774
"173",0.113561960498682
"174",0.122845417267198
"175",0.114092949307503
"176",0.089561366363656
"177",0.056404931719667
"178",0.0190408990470833
"179",-0.0160230529060962
"180",-0.0440970670896076
"181",-0.0592185904232004
"182",-0.059838501050532
"183",-0.0491995282809066
"184",-0.032297877179944
"185",-0.00997252327336314
"186",0.0109961351997126
"187",0.0242055084804854
