"","x"
"1",1
"2",0.821823589938148
"3",0.550626928153587
"4",0.253040183473655
"5",-0.0254305353863998
"6",-0.25874383388572
"7",-0.420204831640938
"8",-0.506120487380358
"9",-0.53227860111674
"10",-0.500266703305447
"11",-0.407269748656269
"12",-0.264151518603289
"13",-0.100013098208893
"14",0.052755896619165
"15",0.167059523876757
"16",0.223419362983977
"17",0.238280356219093
"18",0.23411226247114
"19",0.219758732891587
"20",0.197865363020366
"21",0.166212858827661
"22",0.122548347171005
"23",0.0594371437311573
"24",-0.0194174918445643
"25",-0.10334243443704
"26",-0.174004789337461
"27",-0.215167392522368
"28",-0.213481652946067
"29",-0.171390339064581
"30",-0.103254602770179
"31",-0.0197901023418489
"32",0.0592872690593504
"33",0.113359887352368
"34",0.138061943325045
"35",0.136547848675168
"36",0.113752837725723
"37",0.058860529945656
"38",-0.0149020340485523
"39",-0.0785729466727079
"40",-0.114687591175042
"41",-0.120069768627592
"42",-0.0955520013443044
"43",-0.040586906175053
"44",0.0394808182275077
"45",0.113536393317938
"46",0.159587967625876
"47",0.172623901811517
"48",0.144623143239602
"49",0.0908805945927456
"50",0.0224098830858409
"51",-0.0482473516813781
"52",-0.11129886068577
"53",-0.160086915853526
"54",-0.19046253650948
"55",-0.20176959812726
"56",-0.191223168858217
"57",-0.15417711416116
"58",-0.0910364674719615
"59",-0.0104325670461776
"60",0.069989816316787
"61",0.132410597803965
"62",0.172578112456467
"63",0.190313163651584
"64",0.187697609971975
"65",0.165902595310846
"66",0.127073477887698
"67",0.0691884751034336
"68",-0.00412077623205018
"69",-0.0799081319345084
"70",-0.145466908908739
"71",-0.191895935098079
"72",-0.212989314649522
"73",-0.207140320455051
"74",-0.173687689543271
"75",-0.114948552879187
"76",-0.0467614116790832
"77",0.026088183377775
"78",0.0925120299697473
"79",0.144396242739294
"80",0.175037330770824
"81",0.165767913724465
"82",0.122825934946395
"83",0.0580645624227275
"84",-0.0159934172329652
"85",-0.0836086368882891
"86",-0.122036572810386
"87",-0.126979131228685
"88",-0.0922401577642063
"89",-0.0281475407805084
"90",0.0370006055312653
"91",0.0833550300565195
"92",0.109820401030133
"93",0.113362003416076
"94",0.0937341919367187
"95",0.0561020347978014
"96",-0.000856478455590599
"97",-0.0655484134600643
"98",-0.127767194628917
"99",-0.168900592856428
"100",-0.178347553967826
"101",-0.153162752048587
"102",-0.103094793012206
"103",-0.039071724738642
"104",0.0250965013927672
"105",0.0807940141645239
"106",0.125468836533473
"107",0.158929019694699
"108",0.18378908133646
"109",0.201308366526844
"110",0.206710389649095
"111",0.186674612188752
"112",0.144218793994658
"113",0.0576249815912423
"114",-0.0604817893758182
"115",-0.190115204353676
"116",-0.313195756694845
"117",-0.405195671084082
"118",-0.447322122063193
"119",-0.431064155487682
"120",-0.350368431487607
"121",-0.207322796520326
"122",-0.0137577409190548
"123",0.206170224871152
"124",0.424530376800593
"125",0.590432857983298
"126",0.659614359040622
"127",0.623858797065791
"128",0.484571186915493
"129",0.284247998981597
"130",0.0569929570931137
"131",-0.143256877309993
"132",-0.296956415562755
"133",-0.394199060528565
"134",-0.430894190946796
"135",-0.411337945074993
"136",-0.346621443725022
"137",-0.250502999699081
"138",-0.133163369798313
"139",-0.0164443705008499
"140",0.0829388790228983
"141",0.149792279502552
"142",0.190875931913576
"143",0.210233066800559
"144",0.209637402967904
"145",0.193408337825845
"146",0.163634641282156
"147",0.119546488952196
"148",0.0603513808084964
"149",-0.0111957855157725
"150",-0.0839439190574742
"151",-0.145169022178668
"152",-0.179361182446663
"153",-0.182000480612295
"154",-0.153226199837792
"155",-0.0982892745796613
"156",-0.0301543394163477
"157",0.0342722972175052
"158",0.0859967465190547
"159",0.1168242634279
"160",0.12621879891527
"161",0.107867896790606
"162",0.0662624899065773
"163",0.00759215440517574
"164",-0.0471007867428553
"165",-0.0912712174624379
"166",-0.107271476749394
"167",-0.0896379546133416
"168",-0.0468796153133621
"169",0.0119751863196795
"170",0.0746550158211819
"171",0.127441420415545
"172",0.157638671518508
"173",0.147498132066269
"174",0.111455703420293
"175",0.0523050527597669
"176",-0.0151448823057763
"177",-0.082811903548162
"178",-0.13967045492953
"179",-0.178811529656384
"180",-0.197126654403214
"181",-0.193069061050876
"182",-0.161465863933799
"183",-0.104939784763364
"184",-0.0332812419292419
"185",0.0398874348314023
"186",0.106977148664205
"187",0.157973157235778
"188",0.18641633339936
"189",0.189787824527061
"190",0.171317811654569
"191",0.131516231270962
"192",0.0716459414900329
"193",-0.00154232762436719
"194",-0.0715730218019017
"195",-0.133467850384264
"196",-0.17904033101318
"197",-0.198613261316865
"198",-0.194802035408579
"199",-0.167043320623884
"200",-0.116510672696375
"201",-0.0455865033975653
"202",0.0294924812056988
"203",0.095902025623952
"204",0.139545389361395
"205",0.164891259676938
"206",0.160295061070361
"207",0.117497479913818
"208",0.0582580728147311
"209",-0.0153284409108032
"210",-0.0792634069566236
"211",-0.11524267114936
"212",-0.121427665767454
"213",-0.0981136347313726
"214",-0.0416190127295599
"215",0.0224457264133742
"216",0.0772397673824363
"217",0.108646483869367
"218",0.120357057823735
"219",0.106376606520491
"220",0.0702759980903168
"221",0.0145487123704221
"222",-0.0500372345671786
"223",-0.111875285143809
"224",-0.156538873936256
"225",-0.172863220463665
"226",-0.1605936830901
"227",-0.122027943173281
"228",-0.0661399788037967
"229",-0.00425681372815508
"230",0.0519602720673137
"231",0.1023095478749
"232",0.147982807938847
"233",0.185398536425029
"234",0.217027496322869
"235",0.231936490040184
"236",0.22265380973157
"237",0.169133103039175
"238",0.0730344392405481
"239",-0.0525942915241833
"240",-0.186728467117047
"241",-0.308035395950046
"242",-0.393241893312107
"243",-0.43437488685765
"244",-0.424124242260619
"245",-0.35576393610244
"246",-0.228992663574034
"247",-0.0460236980731705
"248",0.173651844272051
"249",0.404626708933048
"250",0.573003600368047
"251",0.649947013546416
"252",0.595102119306721
"253",0.459380209073919
"254",0.268940281164667
"255",0.0716939372697292
"256",-0.116393463324582
"257",-0.263804912420331
"258",-0.366065819382221
"259",-0.413321257592685
"260",-0.404067558227208
"261",-0.341520650438535
"262",-0.242017507597172
"263",-0.127361408958545
"264",-0.0137672249914714
"265",0.0744318840063596
"266",0.132912537109672
"267",0.17065852090981
"268",0.192467107559957
"269",0.199097769208712
"270",0.188823711392919
"271",0.162843010195302
"272",0.120531066301236
"273",0.0607298486148583
"274",-0.0112506735307671
"275",-0.0830252205253461
"276",-0.139988700738546
"277",-0.171483044752152
"278",-0.173625222887321
"279",-0.143636645730527
"280",-0.0925460586249263
"281",-0.023796749080581
"282",0.0463794311374217
"283",0.0977269948494058
"284",0.125071469346389
"285",0.130489661331436
"286",0.111047051181462
"287",0.0632568835075658
"288",0.000985170431076416
"289",-0.059930114714176
"290",-0.0989972760256825
"291",-0.116934958085954
"292",-0.10217713846121
"293",-0.0624570739910627
"294",-0.00534254569289514
"295",0.0672283752869397
"296",0.120851847553544
"297",0.152348563158177
"298",0.149602646691778
"299",0.11602090536519
"300",0.0598871236547574
"301",-0.00743166227078075
"302",-0.0678705014106485
"303",-0.11891695283992
"304",-0.158347383607442
"305",-0.178687554361229
"306",-0.178121898065016
"307",-0.154068733899505
"308",-0.108389976090347
"309",-0.0480155027989756
"310",0.0208010214022116
"311",0.08468761625384
"312",0.134216820298756
"313",0.165032960058494
"314",0.176607246785972
"315",0.164467380379508
"316",0.128876367997903
"317",0.0743474087272412
"318",0.00823487232496788
"319",-0.0618777125975401
"320",-0.124770146008854
"321",-0.170920296674293
"322",-0.195057517338623
"323",-0.187391253812655
"324",-0.157198821311691
"325",-0.103190328044447
"326",-0.0400755768324525
"327",0.0294327193889276
"328",0.0946147178119627
"329",0.142905229825024
"330",0.163588198406945
"331",0.153189817542961
"332",0.118469740158515
"333",0.0591500598761245
"334",-0.0118313240012946
"335",-0.0737937894774172
"336",-0.106851328718149
"337",-0.119102125559779
"338",-0.0990183167348961
"339",-0.057594258141469
"340",-0.00348829794975568
"341",0.0510655563747391
"342",0.0909500802889833
"343",0.116456752405031
"344",0.118255709022624
"345",0.095883728056755
"346",0.046558729693396
"347",-0.0155795131321028
"348",-0.0780492393751237
"349",-0.129143921684185
"350",-0.155586280212433
"351",-0.15759947138919
"352",-0.138650082622928
"353",-0.100207439526279
"354",-0.0498175422854293
"355",0.00726991169876372
"356",0.066496260790659
"357",0.121595466203029
"358",0.17289223668938
"359",0.214597396350993
"360",0.240551636759435
"361",0.238569057012935
"362",0.199180842192444
"363",0.114837584248989
"364",-0.00045569255178874
"365",-0.132738156138642
"366",-0.256290336590736
"367",-0.3533000124122
"368",-0.40996268675128
"369",-0.416317417248732
"370",-0.365258670292653
"371",-0.254777977903674
"372",-0.0883228345075315
"373",0.109223513517455
"374",0.311294485141558
"375",0.469600141966332
"376",0.563482142452717
"377",0.553071828262146
"378",0.457091355366517
"379",0.300894811838739
"380",0.12019130290192
"381",-0.0498002644449849
"382",-0.20054745902418
"383",-0.306794845626227
"384",-0.35954796810657
"385",-0.363517515428143
"386",-0.325103256885335
"387",-0.251260708748854
"388",-0.156389637347193
"389",-0.0609608967057873
"390",0.0280729971155385
"391",0.0955723433823114
"392",0.146247116598237
"393",0.177203663053135
"394",0.191229729071541
"395",0.186438366912227
"396",0.160994476856726
"397",0.118937149034259
"398",0.0641238275598451
"399",0.00162715604707653
"400",-0.0649293261518254
"401",-0.118874334193378
"402",-0.15163225425552
"403",-0.15625220984256
"404",-0.134756886387679
"405",-0.0866639311911128
"406",-0.0234987481302978
"407",0.0463634994365335
"408",0.0945922686860764
"409",0.117545087167399
"410",0.120200607685024
"411",0.0951084938792084
"412",0.0458632666082281
"413",-0.012433004166233
"414",-0.0679184635658824
"415",-0.103112830192219
"416",-0.114948019897856
"417",-0.103982789637917
"418",-0.0608501565792381
"419",-0.00227196251776087
"420",0.061580530241578
"421",0.111361767698588
"422",0.142181590071727
"423",0.149940345113844
"424",0.127963146723469
"425",0.0831714725280506
"426",0.0217742139089676
"427",-0.0446273086424187
"428",-0.105331242238247
"429",-0.154767549902346
"430",-0.182723369067704
"431",-0.187408985996925
"432",-0.166294076556628
"433",-0.122061251496615
"434",-0.0635640186150524
"435",0.00136513688008097
"436",0.0630778024911762
"437",0.11393379981399
"438",0.151161662254139
"439",0.171430011700984
"440",0.167752129002197
"441",0.139960440182941
"442",0.0947474172943743
"443",0.030377061348036
"444",-0.0440912114177647
"445",-0.110898591718056
"446",-0.160422687794333
"447",-0.18108924950947
"448",-0.182793744918534
"449",-0.156632079808195
"450",-0.110155976264483
"451",-0.0509781964951784
"452",0.0156940250094299
"453",0.0814914107579681
"454",0.134420310578044
"455",0.165766917350619
"456",0.161561165821855
"457",0.121580686819843
"458",0.0616731804415185
"459",-0.00232324229243767
"460",-0.0655145202248646
"461",-0.115052420569959
"462",-0.134219458481076
"463",-0.11620225332028
"464",-0.0694314459139828
"465",-0.00971708140124804
"466",0.0558858619091946
"467",0.102134874413951
"468",0.137621692504157
"469",0.145528049490139
"470",0.118612722189348
"471",0.0635667233786866
"472",-0.00699143788621474
"473",-0.0710465263024623
"474",-0.121936907499389
"475",-0.157730489428565
"476",-0.17181135233917
"477",-0.15734190114141
